StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q4,Q36_First Click,Q36_Last Click,Q36_Page Submit,Q36_Click Count,Q37,Q43_First Click,Q43_Last Click,Q43_Page Submit,Q43_Click Count,Q44,Q7,Q8,Q8_4_TEXT,Q35,Q35_7_TEXT,Q14,Q15,Q16,Condition
2018-11-05 05:33:06,2018-11-05 05:34:19,IP Address,73.91.43.205,100,72,True,2018-11-05 05:34:19,R_2YSyKJLXnRSTHRL,,,,,27.492401123046875,-81.435699462890625,anonymous,EN,Yes- I consent,35.649,35.649,37.537,1,3,,,,,,25,Female,,"Black/African,Caucasian,Native American",,No,Lean Democrat,Unsure,1
2018-11-05 05:32:57,2018-11-05 05:34:26,IP Address,71.120.209.84,100,88,True,2018-11-05 05:34:26,R_povixAigJc4bI4h,,,,,37.0626983642578125,-76.4051971435546875,anonymous,EN,Yes- I consent,,,,,,46.781,58.282,59.319,3,1,29,Female,,Black/African,,Maybe,Somewhere in-between,No,2
2018-11-05 05:32:42,2018-11-05 05:34:49,IP Address,198.212.199.98,100,126,True,2018-11-05 05:34:49,R_1jlBiZoOcpGznJK,,,,,38.90240478515625,-76.9900970458984375,anonymous,EN,Yes- I consent,10.738,103.921,105.217,2,3,,,,,,35,Male,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-05 05:35:29,2018-11-05 05:35:46,IP Address,108.245.152.51,100,16,True,2018-11-05 05:35:46,R_2Sxm7934yUEccKS,,,,,37.8083038330078125,-85.4613037109375,anonymous,EN,Yes- I consent,,,,,,,,,,,23,Female,,Caucasian,,Maybe,Lean Democrat,Yes,3
2018-11-05 05:39:58,2018-11-05 05:41:54,IP Address,207.255.97.42,100,115,True,2018-11-05 05:41:54,R_3GvrrpO8kFOrvQ7,,,,,39.8896942138671875,-79.72820281982421875,anonymous,EN,Yes- I consent,,,,,,89.875,89.875,101.54,1,1,34,Male,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-05 05:40:51,2018-11-05 05:42:00,IP Address,23.118.25.216,100,69,True,2018-11-05 05:42:01,R_2BlhCwssKqPJl6F,,,,,30.140594482421875,-97.3274993896484375,anonymous,EN,Yes- I consent,6.003,40.443,41.153,6,3,,,,,,35,Female,,Caucasian,,Yes,Lean Republican,Yes,1
2018-11-05 05:46:12,2018-11-05 05:47:36,IP Address,67.245.212.31,100,83,True,2018-11-05 05:47:36,R_1NF9PN7piAXmaVf,,,,,41.7218017578125,-74.41410064697265625,anonymous,EN,Yes- I consent,,,,,,38.066,38.066,59.796,1,1,41,Male,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-05 06:05:54,2018-11-05 06:06:36,IP Address,68.47.108.225,100,42,True,2018-11-05 06:06:37,R_3khdiZFauFva6yo,,,,,44.8218994140625,-93.05780029296875,anonymous,EN,Yes- I consent,,,,,,,,,,,37,Female,,Asian,,Yes,Lean Democrat,Yes,3
2018-11-05 06:05:58,2018-11-05 06:07:45,IP Address,71.245.55.150,100,107,True,2018-11-05 06:07:46,R_yEEPdfZDFrXQkDL,,,,,40.816497802734375,-76.88120269775390625,anonymous,EN,Yes- I consent,,,,,,6.16,65.296,66.656,3,1,29,Female,,Caucasian,,No,Lean Republican,No,2
2018-11-05 06:07:45,2018-11-05 06:09:07,IP Address,75.100.156.231,100,82,True,2018-11-05 06:09:07,R_1DUb9NRJBfUm6sm,,,,,39.4687957763671875,-85.664398193359375,anonymous,EN,Yes- I consent,31.511,58.559,59.651,2,3,,,,,,24,Male,,Caucasian,,Yes,Somewhere in-between,Yes,1
2018-11-05 06:09:32,2018-11-05 06:09:52,IP Address,173.89.48.81,100,19,True,2018-11-05 06:09:52,R_3I6vtb2CgrdjI7G,,,,,42.95489501953125,-87.9447021484375,anonymous,EN,Yes- I consent,,,,,,,,,,,29,Male,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-05 06:10:05,2018-11-05 06:11:28,IP Address,184.170.76.155,100,83,True,2018-11-05 06:11:28,R_D11iOA8CFeuluWB,,,,,37.1035003662109375,-80.4207000732421875,anonymous,EN,Yes- I consent,37.529,63.735,64.015,2,3,,,,,,28,Male,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-05 06:11:07,2018-11-05 06:11:39,IP Address,75.97.89.118,100,32,True,2018-11-05 06:11:39,R_3stC8gICMbsGp3t,,,,,41.011505126953125,-76.4384002685546875,anonymous,EN,Yes- I consent,,,,,,,,,,,32,Male,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-05 06:14:51,2018-11-05 06:16:19,IP Address,204.155.30.9,100,87,True,2018-11-05 06:16:19,R_2awPk6MFmSnfTrx,,,,,40.7245025634765625,-73.6486968994140625,anonymous,EN,Yes- I consent,,,,,,5.076,63.169,65.93,3,1,46,Female,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-05 06:20:38,2018-11-05 06:21:43,IP Address,50.89.108.154,100,65,True,2018-11-05 06:21:44,R_3qO6UeV84jt2pS0,,,,,28.2886962890625,-81.32039642333984375,anonymous,EN,Yes- I consent,40.194,40.194,41.658,1,3,,,,,,40,Female,,Caucasian,,Maybe,Lean Democrat,Yes,1
2018-11-05 06:38:36,2018-11-05 06:39:54,IP Address,71.112.147.179,100,77,True,2018-11-05 06:39:54,R_2tb5gzqsSBrjF96,,,,,40.3804931640625,-79.96669769287109375,anonymous,EN,Yes- I consent,,,,,,43.287,43.287,55.389,1,1,26,Male,,Caucasian,,No,Lean Democrat,No,2
2018-11-05 06:39:17,2018-11-05 06:41:38,IP Address,97.90.255.55,100,140,True,2018-11-05 06:41:38,R_20UJUexWAllmTsz,,,,,45.8813018798828125,-87.11519622802734375,anonymous,EN,Yes- I consent,,,,,,,,,,,40,Female,,Caucasian,,Yes,Somewhere in-between,Yes,3
2018-11-05 06:41:21,2018-11-05 06:42:39,IP Address,184.155.48.221,100,78,True,2018-11-05 06:42:39,R_1dmhpjzRfbq6kr9,,,,,33.4340972900390625,-88.35649871826171875,anonymous,EN,Yes- I consent,,,,,,51.471,51.471,52.676,1,1,42,Female,,Caucasian,,Yes,Lean Republican,Yes,2
2018-11-05 06:47:39,2018-11-05 06:48:02,IP Address,216.131.22.250,100,22,True,2018-11-05 06:48:02,R_2feXIN3Dn8PQARK,,,,,38.425994873046875,-93.1905975341796875,anonymous,EN,Yes- I consent,,,,,,,,,,,26,Male,,Caucasian,,No,Lean Democrat,Yes,3
2018-11-05 06:47:12,2018-11-05 06:48:09,IP Address,96.36.47.46,100,57,True,2018-11-05 06:48:09,R_3pssVhDPV0nXcet,,,,,42.2624053955078125,-85.60959625244140625,anonymous,EN,Yes- I consent,33.26,33.26,36.321,1,3,,,,,,34,Male,,Caucasian,,No,Somewhere in-between,Yes,1
2018-11-05 06:47:54,2018-11-05 06:48:24,IP Address,24.26.54.240,100,30,True,2018-11-05 06:48:25,R_pskaUKT419RHXCF,,,,,37.7559051513671875,-87.08029937744140625,anonymous,EN,Yes- I consent,,,,,,,,,,,37,Female,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-05 06:53:05,2018-11-05 06:54:48,IP Address,172.220.178.56,100,103,True,2018-11-05 06:54:48,R_2EB1NmerAghc9dj,,,,,36.2118988037109375,-81.24849700927734375,anonymous,EN,Yes- I consent,,,,,,70.565,70.565,71.956,1,1,45,Female,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-05 06:56:08,2018-11-05 06:57:17,IP Address,24.46.69.33,100,68,True,2018-11-05 06:57:17,R_2aP20QxR4uvjzNk,,,,,40.8376007080078125,-73.921600341796875,anonymous,EN,Yes- I consent,36.248,36.248,37.867,1,3,,,,,,30,Male,,Caucasian,,No,Lean Democrat,Yes,1
2018-11-05 07:12:34,2018-11-05 07:14:07,IP Address,72.190.55.77,100,93,True,2018-11-05 07:14:07,R_00tPA5mzb6CCjCN,,,,,33.0005035400390625,-96.83139801025390625,anonymous,EN,Yes- I consent,,,,,,14.132,61.466,65.622,2,1,37,Female,,Caucasian,,Yes,Lean Republican,Yes,2
2018-11-05 07:13:24,2018-11-05 07:14:08,IP Address,162.245.106.150,100,43,True,2018-11-05 07:14:08,R_2V9Gdaofy2DXV1Q,,,,,37.0030975341796875,-91.9658966064453125,anonymous,EN,Yes- I consent,26.31,26.749,28.604,2,3,,,,,,30,Male,,Caucasian,,Yes,Somewhere in-between,Yes,1
2018-11-05 07:15:33,2018-11-05 07:16:23,IP Address,71.224.61.98,100,49,True,2018-11-05 07:16:23,R_2ruZkSwNlC33C0E,,,,,40.0709991455078125,-75.12509918212890625,anonymous,EN,Yes- I consent,,,,,,,,,,,24,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-05 07:16:43,2018-11-05 07:18:17,IP Address,8.41.22.56,100,93,True,2018-11-05 07:18:17,R_w0EreEdGcoqxRZL,,,,,37.8907012939453125,-97.5233001708984375,anonymous,EN,Yes- I consent,,,,,,,,,,,26,Female,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-05 07:18:52,2018-11-05 07:22:31,IP Address,24.180.136.192,100,219,True,2018-11-05 07:22:32,R_1CHAv97lkDAUgVS,,,,,42.98590087890625,-85.0709991455078125,anonymous,EN,Yes- I consent,24.358,24.358,28.876,1,3,,,,,,37,Male,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-05 07:26:09,2018-11-05 07:26:38,IP Address,71.77.253.184,100,28,True,2018-11-05 07:26:38,R_A0XZbGdq2ikq7zr,,,,,34.7375030517578125,-77.462799072265625,anonymous,EN,Yes- I consent,,,,,,,,,,,35,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-05 07:24:08,2018-11-05 07:26:40,IP Address,75.183.39.246,100,151,True,2018-11-05 07:26:40,R_2wN3v6hRn2csMAc,,,,,36.1428070068359375,-80.3069000244140625,anonymous,EN,Yes- I consent,,,,,,74.409,74.409,75.569,1,1,39,Female,,Black/African,,No,Somewhere in-between,No,2
2018-11-05 07:31:12,2018-11-05 07:32:49,IP Address,70.161.86.186,100,96,True,2018-11-05 07:32:49,R_24r3kbB8yW8h3z1,,,,,36.80560302734375,-76.2666015625,anonymous,EN,Yes- I consent,47.641,47.641,49.162,1,3,,,,,,30,Female,,Black/African,,Yes,Lean Democrat,Yes,1
2018-11-05 07:33:08,2018-11-05 07:35:07,IP Address,174.101.110.149,100,118,True,2018-11-05 07:35:07,R_2SGe77o9XxT40E2,,,,,39.3379974365234375,-82.989501953125,anonymous,EN,Yes- I consent,,,,,,69.741,69.741,71.27,1,1,23,Male,,Caucasian,,No,Lean Democrat,No,2
2018-11-05 07:43:54,2018-11-05 07:45:31,IP Address,70.181.35.44,100,96,True,2018-11-05 07:45:31,R_qxBY3CWLLlg8sDv,,,,,41.702606201171875,-71.447601318359375,anonymous,EN,Yes- I consent,,,,,,59.342,60.118,60.671,2,1,51,Male,,Caucasian,,Yes,Lean Republican,Yes,2
2018-11-05 07:45:38,2018-11-05 07:45:57,IP Address,173.22.6.76,100,19,True,2018-11-05 07:45:57,R_3JlNnUCCmcCP7qb,,,,,44.3350982666015625,-93.98110198974609375,anonymous,EN,Yes- I consent,,,,,,,,,,,44,Male,,Caucasian,,Yes,Somewhere in-between,Yes,3
2018-11-05 07:46:17,2018-11-05 07:47:14,IP Address,24.144.45.84,100,56,True,2018-11-05 07:47:14,R_1IB3slKqMWrnuii,,,,,35.0522003173828125,-92.50440216064453125,anonymous,EN,Yes- I consent,34.013,34.013,34.962,1,3,,,,,,35,Male,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-05 07:46:47,2018-11-05 07:47:45,IP Address,67.241.46.125,100,58,True,2018-11-05 07:47:46,R_UlloCR77JxEzTmF,,,,,43.21929931640625,-75.449798583984375,anonymous,EN,Yes- I consent,40.125,40.125,41.966,1,5,,,,,,32,Male,,Caucasian,,No,Somewhere in-between,No,1
2018-11-05 07:47:46,2018-11-05 07:48:07,IP Address,50.59.111.97,100,20,True,2018-11-05 07:48:07,R_3EsVuCx96yeuzOc,,,,,35.76409912109375,-78.77860260009765625,anonymous,EN,Yes- I consent,,,,,,,,,,,34,Male,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-05 07:49:03,2018-11-05 07:51:14,IP Address,75.76.15.158,100,130,True,2018-11-05 07:51:14,R_3Ez2xmMH4CDuusT,,,,,34.71929931640625,-86.56040191650390625,anonymous,EN,Yes- I consent,,,,,,58.727,58.727,63.617,1,1,46,Female,,"Asian,Caucasian",,Yes,Lean Republican,Yes,2
2018-11-05 07:49:28,2018-11-05 07:52:12,IP Address,47.156.219.7,100,163,True,2018-11-05 07:52:12,R_YVQYMLtJxtmTEwV,,,,,34.1446075439453125,-117.301300048828125,anonymous,EN,Yes- I consent,,,,,,135.33,135.33,136.956,1,1,30,Male,,Black/African,,Yes,Lean Democrat,Yes,2
2018-11-05 08:03:05,2018-11-05 08:03:44,IP Address,173.24.113.206,100,39,True,2018-11-05 08:03:44,R_SUBAGZITK3cZqiB,,,,,41.648193359375,-91.57129669189453125,anonymous,EN,Yes- I consent,,,,,,,,,,,27,Female,,Caucasian,,Maybe,Lean Republican,Yes,3
2018-11-05 08:17:04,2018-11-05 08:17:21,IP Address,73.247.42.77,100,16,True,2018-11-05 08:17:21,R_vSsoMi92WqaLijn,,,,,42.4084930419921875,-88.0634002685546875,anonymous,EN,Yes- I consent,,,,,,,,,,,32,Male,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-05 08:16:39,2018-11-05 08:17:28,IP Address,184.155.37.196,100,49,True,2018-11-05 08:17:28,R_2yeid48GdFoS1Wq,,,,,33.6295013427734375,-110.70709991455078125,anonymous,EN,Yes- I consent,24.114,24.114,30.095,1,3,,,,,,38,Male,,Caucasian,,No,Somewhere in-between,Yes,1
2018-11-05 08:16:24,2018-11-05 08:17:34,IP Address,69.180.7.237,100,69,True,2018-11-05 08:17:34,R_TduK6wWllL2uVa1,,,,,33.9846038818359375,-83.6977996826171875,anonymous,EN,Yes- I consent,38.179,38.179,40.234,1,3,,,,,,63,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-05 08:23:44,2018-11-05 08:25:24,IP Address,174.104.13.169,100,99,True,2018-11-05 08:25:24,R_1rDHsSWm3nBUjpm,,,,,40.8376007080078125,-81.39350128173828125,anonymous,EN,Yes- I consent,,,,,,29.652,59.914,65.053,2,1,68,Male,,Caucasian,,Yes,Lean Republican,Yes,2
2018-11-05 08:28:11,2018-11-05 08:29:46,IP Address,108.29.55.248,100,94,True,2018-11-05 08:29:46,R_RRnr378yA65WQwh,,,,,40.720794677734375,-73.7433013916015625,anonymous,EN,Yes- I consent,50.31,67.302,68.012,2,3,,,,,,21,Male,,Black/African,,Maybe,Somewhere in-between,Yes,1
2018-11-05 08:29:02,2018-11-05 08:29:46,IP Address,68.113.125.208,100,44,True,2018-11-05 08:29:46,R_2VK4tsdFojTZuFk,,,,,34.60650634765625,-87.0077972412109375,anonymous,EN,Yes- I consent,,,,,,,,,,,32,Male,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-05 08:29:38,2018-11-05 08:31:07,IP Address,67.186.229.48,100,88,True,2018-11-05 08:31:07,R_3MAkSl4xJ1kd3x3,,,,,40.3957977294921875,-111.8506011962890625,anonymous,EN,Yes- I consent,,,,,,53.608,53.608,57.062,1,1,25,Female,,Caucasian,,Maybe,Somewhere in-between,Yes,2
2018-11-05 08:28:14,2018-11-05 08:32:25,IP Address,173.164.25.233,100,250,True,2018-11-05 08:32:25,R_1C3aNhm47Nv2DGs,,,,,36.1504058837890625,-86.79160308837890625,anonymous,EN,Yes- I consent,,,,,,,,,,,40,Male,,Black/African,,No,Lean Democrat,Unsure,3
2018-11-05 08:34:10,2018-11-05 08:35:17,IP Address,45.47.113.133,100,66,True,2018-11-05 08:35:17,R_3j1A1AVcYpFsccf,,,,,43.184295654296875,-76.200103759765625,anonymous,EN,Yes- I consent,34.492,34.492,42.888,1,3,,,,,,31,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-05 08:34:46,2018-11-05 08:36:56,IP Address,173.164.25.233,100,129,True,2018-11-05 08:36:56,R_UY09J2b528paO1r,,,,,36.1472930908203125,-86.77700042724609375,anonymous,EN,Yes- I consent,,,,,,60.799,60.799,62.184,1,1,40,Male,,Black/African,,Maybe,Lean Democrat,Unsure,2
2018-11-05 08:49:19,2018-11-05 08:50:11,IP Address,108.73.49.52,100,51,True,2018-11-05 08:50:11,R_2cjWMzjYCwLF9HX,,,,,29.503997802734375,-98.6681976318359375,anonymous,EN,Yes- I consent,1.668,29,30.388,6,3,,,,,,22,Female,,Caucasian,,Yes,Somewhere in-between,Yes,1
2018-11-05 08:49:34,2018-11-05 08:50:55,IP Address,108.197.194.128,100,81,True,2018-11-05 08:50:55,R_3EFi8dC3dHVa7Pt,,,,,35.7411041259765625,-95.34490203857421875,anonymous,EN,Yes- I consent,,,,,,,,,,,36,Male,,Caucasian,,No,Lean Democrat,Yes,3
2018-11-05 08:51:17,2018-11-05 08:52:58,IP Address,67.86.128.103,100,100,True,2018-11-05 08:52:59,R_1rdjYCetuw0u1i5,,,,,40.6714019775390625,-73.93609619140625,anonymous,EN,Yes- I consent,,,,,,5.973,67.614,69.068,4,1,27,Female,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-05 08:52:59,2018-11-05 08:55:42,IP Address,162.198.44.182,100,163,True,2018-11-05 08:55:42,R_07lTOtRxPyB7vIB,,,,,26.618194580078125,-80.055999755859375,anonymous,EN,Yes- I consent,138.238,138.238,139.085,1,3,,,,,,45,Male,,Black/African,,Yes,Lean Republican,Yes,1
2018-11-05 08:57:05,2018-11-05 08:57:39,IP Address,107.9.150.178,100,34,True,2018-11-05 08:57:39,R_3ZQpEhCPJoFhJIZ,,,,,41.457794189453125,-82.17099761962890625,anonymous,EN,Yes- I consent,,,,,,,,,,,32,Male,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-05 08:59:32,2018-11-05 09:00:27,IP Address,24.115.116.123,100,55,True,2018-11-05 09:00:27,R_BApWK8TJCAVyvst,,,,,40.5377960205078125,-75.78119659423828125,anonymous,EN,Yes- I consent,25.976,25.976,28.969,1,3,,,,,,23,Male,,Black/African,,Yes,Lean Democrat,Yes,1
2018-11-05 09:03:44,2018-11-05 09:05:02,IP Address,75.128.104.59,100,77,True,2018-11-05 09:05:02,R_3Mg8Q6VAdmxtmtZ,,,,,42.664306640625,-85.61910247802734375,anonymous,EN,Yes- I consent,,,,,,,,,,,31,Female,,"Black/African,Caucasian",,Yes,Lean Democrat,Yes,3
2018-11-05 09:04:20,2018-11-05 09:11:26,IP Address,68.61.53.177,100,426,True,2018-11-05 09:11:27,R_33qKndPEWAEp89A,,,,,42.9958038330078125,-82.45989990234375,anonymous,EN,Yes- I consent,,,,,,,,,,,26,Male,,Caucasian,,No,Somewhere in-between,No,3
2018-11-05 09:29:47,2018-11-05 09:31:10,IP Address,74.242.161.109,100,83,True,2018-11-05 09:31:10,R_3HRDlBDbK2tSNgX,,,,,35.4268951416015625,-88.639801025390625,anonymous,EN,Yes- I consent,,,,,,56.706,56.706,58.606,1,1,33,Female,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-05 09:30:15,2018-11-05 09:31:31,IP Address,98.64.190.82,100,76,True,2018-11-05 09:31:31,R_2VC0InwuNIPKoZp,,,,,25.9893951416015625,-80.215301513671875,anonymous,EN,Yes- I consent,4.413,45.661,46.78,6,3,,,,,,23,Female,,Asian,,Yes,Lean Democrat,Yes,1
2018-11-05 09:31:49,2018-11-05 09:32:13,IP Address,98.64.190.82,100,23,True,2018-11-05 09:32:13,R_cD7UeOoX3RgDirD,,,,,25.9893951416015625,-80.215301513671875,anonymous,EN,Yes- I consent,,,,,,,,,,,23,Female,,Asian,,Yes,Lean Democrat,Yes,3
2018-11-05 09:31:17,2018-11-05 09:32:33,IP Address,74.242.161.109,100,76,True,2018-11-05 09:32:34,R_3VtwnIaH2AWEa5z,,,,,35.6555023193359375,-88.41880035400390625,anonymous,EN,Yes- I consent,45.059,45.059,52.786,1,3,,,,,,33,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-05 09:33:47,2018-11-05 09:34:25,IP Address,74.235.99.130,100,38,True,2018-11-05 09:34:43,R_2uHyHgdq0q96ykd,,,,,35.3213958740234375,-81.29730224609375,anonymous,EN,Yes- I consent,,,,,,,,,,,37,Female,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-05 09:33:01,2018-11-05 09:34:49,IP Address,24.116.102.196,100,108,True,2018-11-05 09:34:52,R_1dzYr9ko8d6ekKk,,,,,33.0475006103515625,-109.37670135498046875,anonymous,EN,Yes- I consent,,,,,,52.907,52.907,56.198,1,1,25,Male,,Caucasian,,No,Somewhere in-between,Yes,2
2018-11-05 09:32:19,2018-11-05 09:35:06,IP Address,76.101.96.242,100,167,True,2018-11-05 09:35:06,R_1GOyJbBVdMAw3Jf,,,,,26.6280975341796875,-82.0182037353515625,anonymous,EN,Yes- I consent,,,,,,102.387,102.387,103.722,1,1,39,Female,,Caucasian,,Maybe,Somewhere in-between,No,2
2018-11-05 09:33:13,2018-11-05 09:38:59,IP Address,75.65.250.66,100,345,True,2018-11-05 09:38:59,R_OMPrvyNgrjvrhf3,,,,,32.4488983154296875,-93.70880126953125,anonymous,EN,Yes- I consent,292.636,292.636,293.679,1,3,,,,,,24,Female,,Caucasian,,Maybe,Lean Democrat,Yes,1
2018-11-05 09:43:19,2018-11-05 09:44:39,IP Address,71.214.219.169,100,79,True,2018-11-05 09:44:40,R_1mlNBdtcTBFSCZe,,,,,29.12530517578125,-82.00859832763671875,anonymous,EN,Yes- I consent,,,,,,1.826,56.772,57.363,8,1,43,Male,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-05 09:45:56,2018-11-05 09:48:40,IP Address,97.115.247.242,100,163,True,2018-11-05 09:48:40,R_xA6k8Pk9N0IHz2N,,,,,45.5142059326171875,-122.6363983154296875,anonymous,EN,Yes- I consent,3.089,79.117,82.002,2,3,,,,,,51,Male,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-05 09:49:24,2018-11-05 09:50:01,IP Address,107.77.216.135,100,37,True,2018-11-05 09:50:02,R_2uUuoExMdfors4l,,,,,25.782501220703125,-80.234100341796875,anonymous,EN,Yes- I consent,,,,,,,,,,,42,Female,,Prefer not to answer,,Yes,Somewhere in-between,Yes,3
2018-11-05 09:51:40,2018-11-05 09:53:37,IP Address,73.175.108.209,100,116,True,2018-11-05 09:53:37,R_2X7OCu6khngZB9G,,,,,41.4127960205078125,-75.68609619140625,anonymous,EN,Yes- I consent,,,,,,71.189,71.189,72.799,1,1,32,Male,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-05 10:03:29,2018-11-05 10:04:09,IP Address,96.59.86.66,100,40,True,2018-11-05 10:04:09,R_3rVwfWM73B9BXbp,,,,,27.8867034912109375,-82.5117034912109375,anonymous,EN,Yes- I consent,,,,,,,,,,,60,Female,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-05 10:03:45,2018-11-05 10:04:39,IP Address,47.208.57.61,100,54,True,2018-11-05 10:04:39,R_cBm1yXgYZj46Vvb,,,,,40.793792724609375,-124.1573028564453125,anonymous,EN,Yes- I consent,30.267,32.861,34.487,2,3,,,,,,35,Non-binary/ third gender,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-05 10:03:53,2018-11-05 10:05:26,IP Address,147.226.116.130,100,92,True,2018-11-05 10:05:26,R_3meitEkaQqOl223,,,,,40.202301025390625,-85.408203125,anonymous,EN,Yes- I consent,,,,,,36.079,36.079,56.177,1,1,22,Female,,Black/African,,Yes,Lean Democrat,Yes,2
2018-11-05 10:05:29,2018-11-05 10:06:15,IP Address,76.30.183.144,100,45,True,2018-11-05 10:06:15,R_egtyQcgvwnxpjK9,,,,,29.7852935791015625,-95.18520355224609375,anonymous,EN,Yes- I consent,,,,,,,,,,,41,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-05 10:05:35,2018-11-05 10:06:21,IP Address,96.41.114.191,100,45,True,2018-11-05 10:06:21,R_2aDBeg7bP26pJKC,,,,,34.1031036376953125,-118.050994873046875,anonymous,EN,Yes- I consent,27.259,27.259,30.172,1,3,,,,,,25,Male,,Asian,,Maybe,Somewhere in-between,Unsure,1
2018-11-05 10:08:39,2018-11-05 10:09:24,IP Address,70.124.5.144,100,44,True,2018-11-05 10:09:24,R_3iC2MzKneG6c4V0,,,,,26.15460205078125,-98.204498291015625,anonymous,EN,Yes- I consent,,,,,,,,,,,25,Male,,"Caucasian,Other - Please specify",Hispanic,No,Lean Republican,No,3
2018-11-05 10:08:03,2018-11-05 10:09:31,IP Address,47.201.104.12,100,87,True,2018-11-05 10:09:31,R_2cb9ne9cudNekTh,,,,,28.2353973388671875,-82.220001220703125,anonymous,EN,Yes- I consent,,,,,,47.106,54.953,57.393,2,1,28,Male,,Caucasian,,Yes,Somewhere in-between,Yes,2
2018-11-05 10:17:42,2018-11-05 10:20:15,IP Address,99.7.230.236,100,153,True,2018-11-05 10:20:15,R_3M9J3ggBZsPg6Nz,,,,,33.0933990478515625,-96.6454010009765625,anonymous,EN,Yes- I consent,132.183,132.183,133.515,1,3,,,,,,25,Male,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-05 10:35:48,2018-11-05 10:36:15,IP Address,198.182.157.253,100,26,True,2018-11-05 10:36:15,R_2rBYtFsEC5A44pS,,,,,34.39849853515625,-118.553497314453125,anonymous,EN,Yes- I consent,,,,,,,,,,,21,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-05 10:35:23,2018-11-05 10:36:15,IP Address,55.154.179.217,100,52,True,2018-11-05 10:36:15,R_vIzxMEkcdVI9nCV,,,,,33.4936065673828125,-111.9167022705078125,anonymous,EN,Yes- I consent,28.847,32.255,32.927,2,3,,,,,,32,Female,,Black/African,,Yes,Lean Democrat,Yes,1
2018-11-05 10:36:02,2018-11-05 10:37:24,IP Address,174.213.3.216,100,81,True,2018-11-05 10:37:24,R_1JEJJArZIc4xVnW,,,,,34.06500244140625,-117.16719818115234375,anonymous,EN,Yes- I consent,,,,,,8.887,64.569,65.299,14,1,28,Female,,Caucasian,,Yes,Lean Republican,Yes,2
2018-11-05 10:36:53,2018-11-05 10:37:43,IP Address,73.189.147.24,100,50,True,2018-11-05 10:37:44,R_9RIB3sP4KllEYuZ,,,,,38.5442962646484375,-122.8072967529296875,anonymous,EN,Yes- I consent,,,,,,,,,,,55,Male,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-05 10:36:07,2018-11-05 10:37:56,IP Address,71.235.182.158,100,108,True,2018-11-05 10:37:56,R_AcvKrBeGgniob2V,,,,,43.1887969970703125,-70.88680267333984375,anonymous,EN,Yes- I consent,41.272,41.272,44.333,1,3,,,,,,47,Male,,Other - Please specify,European,Yes,Lean Republican,Yes,1
2018-11-05 10:43:11,2018-11-05 10:44:27,IP Address,173.170.14.19,100,76,True,2018-11-05 10:44:27,R_3EtZECNn8zm1qBY,,,,,28.1147003173828125,-82.3677978515625,anonymous,EN,Yes- I consent,,,,,,53.46,53.46,54.552,1,1,35,Male,,Caucasian,,No,Lean Republican,No,2
2018-11-05 10:52:18,2018-11-05 10:53:13,IP Address,96.233.106.103,100,54,True,2018-11-05 10:53:13,R_2PhWyx95724Z1d3,,,,,42.0648956298828125,-71.24410247802734375,anonymous,EN,Yes- I consent,32.171,32.171,33.238,1,3,,,,,,31,Male,,Caucasian,,Yes,Lean Democrat,Yes,1
